image_path,label,dataset_source
data/processed\images\fer_train_angry_Training_19970288.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20006314.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20030076.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20058735.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20106254.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20132403.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20186507.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20261252.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20262264.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20272265.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20311288.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20317679.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20325245.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20326127.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20343576.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20374852.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20376505.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20388702.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20398356.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20436888.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20445632.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20463939.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20501161.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20531010.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20556787.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20583731.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20614593.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20614662.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20628210.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20628939.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20643666.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20650406.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20661113.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20666200.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20682032.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20688095.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20735338.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20748658.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20807662.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20815081.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2081591.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20822105.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20825412.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20835143.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20841954.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20870568.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20916121.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20940258.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20946656.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20952119.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20968527.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2097603.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20990451.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21002745.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21023543.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21078661.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21096846.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21111744.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21134448.jpg,anger,FER
data/processed\images\fer_train_angry_Training_211850.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21220561.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21220586.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2126195.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21282633.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21354738.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21398238.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21429456.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21450179.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21475578.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21477157.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21536509.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21562334.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21574245.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21575060.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21576940.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21597213.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21623038.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2163965.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21651222.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21706252.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21713736.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21731792.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21745537.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21797426.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21802873.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21816646.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2185049.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21868258.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21931435.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21945057.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21960342.jpg,anger,FER
data/processed\images\fer_train_angry_Training_21996602.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22007903.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22036377.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22039397.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22041473.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22067086.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22070624.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22083557.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22168288.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22193935.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22225769.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22238469.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22255187.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22269387.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22321432.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22357760.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22384775.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22394449.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22407840.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22417394.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2242737.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2245342.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22484444.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22487256.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22505433.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22547261.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22571639.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22572626.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22589544.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22607108.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2261453.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22662478.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22683743.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2269690.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22745962.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22753838.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22757878.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22786311.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22825924.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22833016.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22855971.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22880710.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22890433.jpg,anger,FER
data/processed\images\fer_train_angry_Training_22892509.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23065708.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23079807.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23087152.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23143124.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23150659.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23159017.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23166676.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23170842.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23189533.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23194876.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2323777.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23240301.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23242376.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23272363.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23274253.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23296946.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23314296.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23372466.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23380555.jpg,anger,FER
data/processed\images\fer_train_angry_Training_233976.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23412616.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23447931.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23467824.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23487884.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23492125.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23497778.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23519436.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23539303.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23567201.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23585159.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23625584.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23630570.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23633484.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23689020.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23734703.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23736738.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2374009.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23781912.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23785053.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23801875.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23827654.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23853526.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23854394.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23864364.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23900654.jpg,anger,FER
data/processed\images\fer_train_angry_Training_23944618.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2395249.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24035711.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24044171.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24047186.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24061789.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24210427.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24212027.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24218021.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24236148.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24299949.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24301976.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24306297.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24314794.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24372639.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24409466.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24419294.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24422889.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24439859.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24503186.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24511742.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24522911.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24539523.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24553032.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24567425.jpg,anger,FER
data/processed\images\fer_train_angry_Training_2461109.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24625492.jpg,anger,FER
data/processed\images\fer_train_angry_Training_24637963.jpg,anger,FER
