image_path,label,dataset_source
data/processed\images\raf_train_train_08357_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_07836_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_70662488.jpg,sadness,FER
data/processed\images\fer_test_happy_PublicTest_88015304.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_54232828.jpg,anger,FER
data/processed\images\fer_train_angry_Training_93888957.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_41794477.jpg,neutral,FER
data/processed\images\fer_test_surprise_PublicTest_4639501.jpg,surprise,FER
data/processed\images\fer_test_happy_PrivateTest_8403789.jpg,happiness,FER
data/processed\images\raf_test_test_1431_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_96714090.jpg,happiness,FER
data/processed\images\raf_train_train_00583_aligned.jpg,sadness,RAF
data/processed\images\raf_test_test_0490_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_15163658.jpg,happiness,FER
data/processed\images\raf_test_test_1989_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_56976082.jpg,sadness,FER
data/processed\images\fer_test_neutral_PrivateTest_31839947.jpg,neutral,FER
data/processed\images\raf_train_train_07267_aligned.jpg,happiness,RAF
data/processed\images\fer_test_happy_PrivateTest_44817677.jpg,happiness,FER
data/processed\images\raf_test_test_1181_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_07596_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_09899_aligned.jpg,neutral,RAF
data/processed\images\fer_train_surprise_Training_22522765.jpg,surprise,FER
data/processed\images\raf_train_train_05394_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_5906321.jpg,fear,FER
data/processed\images\raf_test_test_2558_aligned.jpg,neutral,RAF
data/processed\images\fer_train_neutral_Training_354740.jpg,neutral,FER
data/processed\images\fer_test_angry_PrivateTest_62268762.jpg,anger,FER
data/processed\images\raf_train_train_10193_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_04289_aligned.jpg,surprise,RAF
data/processed\images\fer_train_sad_Training_74869127.jpg,sadness,FER
data/processed\images\fer_test_sad_PrivateTest_34581536.jpg,sadness,FER
data/processed\images\fer_test_happy_PublicTest_89797477.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_83846983.jpg,happiness,FER
data/processed\images\fer_test_sad_PrivateTest_92872267.jpg,sadness,FER
data/processed\images\raf_train_train_07097_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_85286320.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_25185724.jpg,happiness,FER
data/processed\images\raf_train_train_03054_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_07921_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_37555577.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_17267908.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_77373648.jpg,anger,FER
data/processed\images\fer_test_neutral_PublicTest_37042364.jpg,neutral,FER
data/processed\images\ck_562.jpg,sadness,CK+
data/processed\images\fer_train_happy_Training_82610812.jpg,happiness,FER
data/processed\images\raf_test_test_0809_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_57717889.jpg,sadness,FER
data/processed\images\fer_test_surprise_PrivateTest_90653008.jpg,surprise,FER
data/processed\images\raf_train_train_02815_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_46348301.jpg,happiness,FER
data/processed\images\fer_test_angry_PrivateTest_7543291.jpg,anger,FER
data/processed\images\raf_test_test_0280_aligned.jpg,disgust,RAF
data/processed\images\fer_test_fear_PublicTest_59870219.jpg,fear,FER
data/processed\images\fer_train_fear_Training_27838748.jpg,fear,FER
data/processed\images\raf_train_train_04372_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_03605_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05562_aligned.jpg,happiness,RAF
data/processed\images\ck_502.jpg,sadness,CK+
data/processed\images\fer_train_happy_Training_36189138.jpg,happiness,FER
data/processed\images\raf_train_train_06733_aligned.jpg,sadness,RAF
data/processed\images\fer_train_sad_Training_61784842.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_94722488.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_1465683.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_50485750.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_99860551.jpg,sadness,FER
data/processed\images\fer_train_angry_Training_63008758.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_64317006.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_93521650.jpg,anger,FER
data/processed\images\raf_train_train_08259_aligned.jpg,anger,RAF
data/processed\images\ck_641.jpg,disgust,CK+
data/processed\images\fer_test_fear_PublicTest_20506001.jpg,fear,FER
data/processed\images\fer_train_surprise_Training_98241018.jpg,surprise,FER
data/processed\images\fer_train_surprise_Training_377657.jpg,surprise,FER
data/processed\images\raf_train_train_05251_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_73706158.jpg,surprise,FER
data/processed\images\fer_train_sad_Training_33173574.jpg,sadness,FER
data/processed\images\raf_test_test_1420_aligned.jpg,anger,RAF
data/processed\images\fer_test_fear_PublicTest_11794960.jpg,fear,FER
data/processed\images\fer_test_surprise_PrivateTest_64052461.jpg,surprise,FER
data/processed\images\fer_train_sad_Training_75571535.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_96969801.jpg,happiness,FER
data/processed\images\raf_test_test_2105_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_8532311.jpg,fear,FER
data/processed\images\fer_train_surprise_Training_12345758.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_63103479.jpg,happiness,FER
data/processed\images\fer_test_fear_PublicTest_38851778.jpg,fear,FER
data/processed\images\fer_train_happy_Training_64198915.jpg,happiness,FER
data/processed\images\raf_train_train_11444_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_45308640.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_87472692.jpg,neutral,FER
data/processed\images\raf_test_test_1534_aligned.jpg,anger,RAF
data/processed\images\fer_train_fear_Training_36501869.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_92084741.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_29272074.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_12084676.jpg,fear,FER
data/processed\images\raf_train_train_00407_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_90057178.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_53305606.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_61386476.jpg,sadness,FER
data/processed\images\fer_train_angry_Training_79220595.jpg,anger,FER
data/processed\images\raf_train_train_08051_aligned.jpg,sadness,RAF
data/processed\images\fer_train_sad_Training_49148848.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_40840225.jpg,neutral,FER
data/processed\images\raf_train_train_11760_aligned.jpg,neutral,RAF
data/processed\images\raf_test_test_1964_aligned.jpg,anger,RAF
data/processed\images\fer_test_happy_PublicTest_29065605.jpg,happiness,FER
data/processed\images\fer_test_fear_PublicTest_41415927.jpg,fear,FER
data/processed\images\fer_train_angry_Training_35626629.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_76776519.jpg,neutral,FER
data/processed\images\raf_test_test_1741_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_04221_aligned.jpg,sadness,RAF
data/processed\images\fer_train_surprise_Training_42726789.jpg,surprise,FER
data/processed\images\raf_train_train_02443_aligned.jpg,happiness,RAF
data/processed\images\fer_test_surprise_PublicTest_51072428.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_72384727.jpg,fear,FER
data/processed\images\raf_train_train_01501_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_03122_aligned.jpg,happiness,RAF
data/processed\images\raf_test_test_1654_aligned.jpg,sadness,RAF
data/processed\images\fer_train_angry_Training_32705300.jpg,anger,FER
data/processed\images\fer_train_happy_Training_92198507.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19540950.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_1142887.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_58476436.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_18884987.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_61219060.jpg,happiness,FER
data/processed\images\raf_train_train_10106_aligned.jpg,neutral,RAF
data/processed\images\fer_train_surprise_Training_82133706.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_5147156.jpg,anger,FER
data/processed\images\fer_test_angry_PublicTest_87834425.jpg,anger,FER
data/processed\images\fer_train_happy_Training_13327689.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_76198844.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_93552353.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_32971099.jpg,neutral,FER
data/processed\images\raf_train_train_06657_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_12737709.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_56242676.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_73948931.jpg,happiness,FER
data/processed\images\raf_train_train_00815_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_60205020.jpg,neutral,FER
data/processed\images\raf_train_train_01631_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_8601282.jpg,neutral,FER
data/processed\images\raf_train_train_09105_aligned.jpg,anger,RAF
data/processed\images\fer_train_happy_Training_95274703.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_34833427.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_66048458.jpg,neutral,FER
data/processed\images\fer_test_angry_PublicTest_18471170.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_2594780.jpg,surprise,FER
data/processed\images\fer_test_happy_PublicTest_40237639.jpg,happiness,FER
data/processed\images\fer_test_fear_PrivateTest_64401162.jpg,fear,FER
data/processed\images\raf_train_train_05454_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_94381262.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_8401973.jpg,fear,FER
data/processed\images\fer_train_surprise_Training_98067546.jpg,surprise,FER
data/processed\images\fer_test_fear_PrivateTest_87205190.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_78878183.jpg,neutral,FER
data/processed\images\raf_train_train_06126_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_78646924.jpg,surprise,FER
data/processed\images\raf_train_train_01798_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_08029_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_07495_aligned.jpg,anger,RAF
data/processed\images\fer_train_sad_Training_54254080.jpg,sadness,FER
data/processed\images\fer_train_surprise_Training_71111662.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_73845317.jpg,fear,FER
data/processed\images\raf_test_test_2721_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_06661_aligned.jpg,sadness,RAF
data/processed\images\raf_test_test_0368_aligned.jpg,sadness,RAF
data/processed\images\fer_train_fear_Training_93510996.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_44828020.jpg,neutral,FER
data/processed\images\fer_test_angry_PublicTest_73301522.jpg,anger,FER
data/processed\images\fer_train_sad_Training_57389547.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_96351569.jpg,happiness,FER
data/processed\images\fer_test_neutral_PublicTest_132870.jpg,neutral,FER
data/processed\images\raf_test_test_2710_aligned.jpg,neutral,RAF
data/processed\images\fer_test_happy_PrivateTest_29270047.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_97004687.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_14637271.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_9386651.jpg,happiness,FER
data/processed\images\raf_train_train_02849_aligned.jpg,anger,RAF
data/processed\images\fer_train_fear_Training_82851784.jpg,fear,FER
data/processed\images\fer_test_fear_PrivateTest_29871997.jpg,fear,FER
data/processed\images\raf_train_train_09704_aligned.jpg,disgust,RAF
data/processed\images\fer_train_sad_Training_14708979.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_80254018.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_69677094.jpg,fear,FER
data/processed\images\fer_train_angry_Training_13852029.jpg,anger,FER
data/processed\images\ck_469.jpg,sadness,CK+
data/processed\images\raf_train_train_10740_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_64438769.jpg,anger,FER
data/processed\images\fer_train_happy_Training_10070997.jpg,happiness,FER
data/processed\images\fer_test_disgust_PrivateTest_11895083.jpg,disgust,FER
data/processed\images\fer_train_happy_Training_48338474.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_81154130.jpg,neutral,FER
data/processed\images\raf_train_train_03014_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_56963983.jpg,sadness,FER
data/processed\images\fer_test_neutral_PrivateTest_40957310.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_20139608.jpg,neutral,FER
data/processed\images\raf_train_train_03353_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_66417713.jpg,happiness,FER
data/processed\images\fer_test_angry_PrivateTest_52601919.jpg,anger,FER
data/processed\images\raf_train_train_10419_aligned.jpg,neutral,RAF
data/processed\images\fer_train_neutral_Training_28101437.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_40112514.jpg,happiness,FER
data/processed\images\raf_test_test_1115_aligned.jpg,anger,RAF
data/processed\images\fer_train_surprise_Training_93037336.jpg,surprise,FER
data/processed\images\fer_train_surprise_Training_41715429.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_81499267.jpg,anger,FER
data/processed\images\fer_train_angry_Training_46039688.jpg,anger,FER
data/processed\images\fer_train_disgust_Training_81436265.jpg,disgust,FER
data/processed\images\fer_train_fear_Training_19114758.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_57334138.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_83811758.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_74855069.jpg,happiness,FER
data/processed\images\fer_test_surprise_PrivateTest_84888763.jpg,surprise,FER
data/processed\images\fer_train_sad_Training_39815295.jpg,sadness,FER
data/processed\images\fer_test_happy_PrivateTest_66147236.jpg,happiness,FER
data/processed\images\raf_train_train_08683_aligned.jpg,happiness,RAF
